,date,close,open,high,low,changes_%
1891,2020-12-12 19:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1892,2020-12-12 20:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1893,2020-12-12 21:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1894,2020-12-12 22:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1895,2020-12-12 23:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1896,2020-12-13 00:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1897,2020-12-13 01:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1898,2020-12-13 02:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1899,2020-12-13 03:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1900,2020-12-13 04:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1901,2020-12-13 05:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1902,2020-12-13 06:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1903,2020-12-13 07:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1904,2020-12-13 08:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1905,2020-12-13 09:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1906,2020-12-13 10:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1907,2020-12-13 11:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1908,2020-12-13 12:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1909,2020-12-13 13:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1910,2020-12-13 14:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1911,2020-12-13 15:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1912,2020-12-13 16:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1913,2020-12-13 17:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1914,2020-12-13 18:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1915,2020-12-13 19:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1916,2020-12-13 20:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1917,2020-12-13 21:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1918,2020-12-13 22:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1919,2020-12-13 23:00:00,1091.67,1087.34,1094.56,1085.27,0.56
1920,2020-12-14 00:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1921,2020-12-14 01:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1922,2020-12-14 02:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1923,2020-12-14 03:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1924,2020-12-14 04:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1925,2020-12-14 05:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1926,2020-12-14 06:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1927,2020-12-14 07:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1928,2020-12-14 08:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1929,2020-12-14 09:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1930,2020-12-14 10:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1931,2020-12-14 11:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1932,2020-12-14 12:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1933,2020-12-14 13:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1934,2020-12-14 14:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1935,2020-12-14 15:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1936,2020-12-14 16:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1937,2020-12-14 17:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1938,2020-12-14 18:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1939,2020-12-14 19:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1940,2020-12-14 20:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1941,2020-12-14 21:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1942,2020-12-14 22:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1943,2020-12-14 23:00:00,1093.07,1091.8,1094.91,1088.85,0.13
1944,2020-12-15 00:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1945,2020-12-15 01:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1946,2020-12-15 02:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1947,2020-12-15 03:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1948,2020-12-15 04:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1949,2020-12-15 05:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1950,2020-12-15 06:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1951,2020-12-15 07:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1952,2020-12-15 08:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1953,2020-12-15 09:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1954,2020-12-15 10:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1955,2020-12-15 11:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1956,2020-12-15 12:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1957,2020-12-15 13:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1958,2020-12-15 14:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1959,2020-12-15 15:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1960,2020-12-15 16:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1961,2020-12-15 17:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1962,2020-12-15 18:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1963,2020-12-15 19:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1964,2020-12-15 20:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1965,2020-12-15 21:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1966,2020-12-15 22:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1967,2020-12-15 23:00:00,1089.43,1093.32,1096.14,1088.49,-0.33
1968,2020-12-16 00:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1969,2020-12-16 01:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1970,2020-12-16 02:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1971,2020-12-16 03:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1972,2020-12-16 04:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1973,2020-12-16 05:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1974,2020-12-16 06:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1975,2020-12-16 07:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1976,2020-12-16 08:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1977,2020-12-16 09:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1978,2020-12-16 10:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1979,2020-12-16 11:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1980,2020-12-16 12:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1981,2020-12-16 13:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1982,2020-12-16 14:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1983,2020-12-16 15:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1984,2020-12-16 16:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1985,2020-12-16 17:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1986,2020-12-16 18:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1987,2020-12-16 19:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1988,2020-12-16 20:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1989,2020-12-16 21:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1990,2020-12-16 22:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1991,2020-12-16 23:00:00,1092.36,1089.56,1096.55,1088.05,0.27
1992,2020-12-17 00:00:00,1093.01,1094.12,1095.43,1090.27,0.06
1993,2020-12-17 01:00:00,1093.01,1094.12,1095.43,1090.27,0.06
1994,2020-12-17 02:00:00,1093.01,1094.12,1095.43,1090.27,0.06
1995,2020-12-17 03:00:00,1093.01,1094.12,1095.43,1090.27,0.06
1996,2020-12-17 04:00:00,1093.01,1094.12,1095.43,1090.27,0.06
1997,2020-12-17 05:00:00,1093.01,1094.12,1095.43,1090.27,0.06
1998,2020-12-17 06:00:00,1093.01,1094.12,1095.43,1090.27,0.06
1999,2020-12-17 07:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2000,2020-12-17 08:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2001,2020-12-17 09:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2002,2020-12-17 10:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2003,2020-12-17 11:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2004,2020-12-17 12:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2005,2020-12-17 13:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2006,2020-12-17 14:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2007,2020-12-17 15:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2008,2020-12-17 16:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2009,2020-12-17 17:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2010,2020-12-17 18:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2011,2020-12-17 19:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2012,2020-12-17 20:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2013,2020-12-17 21:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2014,2020-12-17 22:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2015,2020-12-17 23:00:00,1093.01,1094.12,1095.43,1090.27,0.06
2016,2020-12-18 00:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2017,2020-12-18 01:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2018,2020-12-18 02:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2019,2020-12-18 03:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2020,2020-12-18 04:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2021,2020-12-18 05:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2022,2020-12-18 06:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2023,2020-12-18 07:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2024,2020-12-18 08:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2025,2020-12-18 09:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2026,2020-12-18 10:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2027,2020-12-18 11:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2028,2020-12-18 12:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2029,2020-12-18 13:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2030,2020-12-18 14:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2031,2020-12-18 15:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2032,2020-12-18 16:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2033,2020-12-18 17:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2034,2020-12-18 18:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2035,2020-12-18 19:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2036,2020-12-18 20:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2037,2020-12-18 21:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2038,2020-12-18 22:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2039,2020-12-18 23:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2040,2020-12-19 00:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2041,2020-12-19 01:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2042,2020-12-19 02:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2043,2020-12-19 03:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2044,2020-12-19 04:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2045,2020-12-19 05:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2046,2020-12-19 06:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2047,2020-12-19 07:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2048,2020-12-19 08:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2049,2020-12-19 09:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2050,2020-12-19 10:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2051,2020-12-19 11:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2052,2020-12-19 12:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2053,2020-12-19 13:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2054,2020-12-19 14:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2055,2020-12-19 15:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2056,2020-12-19 16:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2057,2020-12-19 17:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2058,2020-12-19 18:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2059,2020-12-19 19:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2060,2020-12-19 20:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2061,2020-12-19 21:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2062,2020-12-19 22:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2063,2020-12-19 23:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2064,2020-12-20 00:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2065,2020-12-20 01:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2066,2020-12-20 02:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2067,2020-12-20 03:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2068,2020-12-20 04:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2069,2020-12-20 05:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2070,2020-12-20 06:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2071,2020-12-20 07:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2072,2020-12-20 08:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2073,2020-12-20 09:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2074,2020-12-20 10:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2075,2020-12-20 11:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2076,2020-12-20 12:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2077,2020-12-20 13:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2078,2020-12-20 14:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2079,2020-12-20 15:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2080,2020-12-20 16:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2081,2020-12-20 17:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2082,2020-12-20 18:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2083,2020-12-20 19:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2084,2020-12-20 20:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2085,2020-12-20 21:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2086,2020-12-20 22:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2087,2020-12-20 23:00:00,1099.39,1094.01,1100.78,1092.34,0.58
2088,2020-12-21 00:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2089,2020-12-21 01:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2090,2020-12-21 02:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2091,2020-12-21 03:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2092,2020-12-21 04:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2093,2020-12-21 05:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2094,2020-12-21 06:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2095,2020-12-21 07:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2096,2020-12-21 08:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2097,2020-12-21 09:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2098,2020-12-21 10:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2099,2020-12-21 11:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2100,2020-12-21 12:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2101,2020-12-21 13:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2102,2020-12-21 14:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2103,2020-12-21 15:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2104,2020-12-21 16:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2105,2020-12-21 17:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2106,2020-12-21 18:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2107,2020-12-21 19:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2108,2020-12-21 20:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2109,2020-12-21 21:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2110,2020-12-21 22:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2111,2020-12-21 23:00:00,1102.55,1099.48,1112.74,1097.94,0.29
2112,2020-12-22 00:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2113,2020-12-22 01:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2114,2020-12-22 02:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2115,2020-12-22 03:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2116,2020-12-22 04:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2117,2020-12-22 05:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2118,2020-12-22 06:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2119,2020-12-22 07:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2120,2020-12-22 08:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2121,2020-12-22 09:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2122,2020-12-22 10:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2123,2020-12-22 11:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2124,2020-12-22 12:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2125,2020-12-22 13:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2126,2020-12-22 14:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2127,2020-12-22 15:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2128,2020-12-22 16:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2129,2020-12-22 17:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2130,2020-12-22 18:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2131,2020-12-22 19:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2132,2020-12-22 20:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2133,2020-12-22 21:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2134,2020-12-22 22:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2135,2020-12-22 23:00:00,1109.72,1104.31,1111.05,1102.46,0.65
2136,2020-12-23 00:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2137,2020-12-23 01:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2138,2020-12-23 02:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2139,2020-12-23 03:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2140,2020-12-23 04:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2141,2020-12-23 05:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2142,2020-12-23 06:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2143,2020-12-23 07:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2144,2020-12-23 08:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2145,2020-12-23 09:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2146,2020-12-23 10:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2147,2020-12-23 11:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2148,2020-12-23 12:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2149,2020-12-23 13:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2150,2020-12-23 14:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2151,2020-12-23 15:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2152,2020-12-23 16:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2153,2020-12-23 17:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2154,2020-12-23 18:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2155,2020-12-23 19:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2156,2020-12-23 20:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2157,2020-12-23 21:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2158,2020-12-23 22:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2159,2020-12-23 23:00:00,1106.65,1109.94,1111.05,1104.68,-0.28
2160,2020-12-24 00:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2161,2020-12-24 01:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2162,2020-12-24 02:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2163,2020-12-24 03:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2164,2020-12-24 04:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2165,2020-12-24 05:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2166,2020-12-24 06:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2167,2020-12-24 07:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2168,2020-12-24 08:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2169,2020-12-24 09:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2170,2020-12-24 10:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2171,2020-12-24 11:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2172,2020-12-24 12:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2173,2020-12-24 13:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2174,2020-12-24 14:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2175,2020-12-24 15:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2176,2020-12-24 16:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2177,2020-12-24 17:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2178,2020-12-24 18:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2179,2020-12-24 19:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2180,2020-12-24 20:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2181,2020-12-24 21:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2182,2020-12-24 22:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2183,2020-12-24 23:00:00,1101.59,1106.87,1107.47,1100.48,-0.46
2184,2020-12-25 00:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2185,2020-12-25 01:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2186,2020-12-25 02:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2187,2020-12-25 03:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2188,2020-12-25 04:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2189,2020-12-25 05:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2190,2020-12-25 06:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2191,2020-12-25 07:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2192,2020-12-25 08:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2193,2020-12-25 09:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2194,2020-12-25 10:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2195,2020-12-25 11:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2196,2020-12-25 12:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2197,2020-12-25 13:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2198,2020-12-25 14:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2199,2020-12-25 15:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2200,2020-12-25 16:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2201,2020-12-25 17:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2202,2020-12-25 18:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2203,2020-12-25 19:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2204,2020-12-25 20:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2205,2020-12-25 21:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2206,2020-12-25 22:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2207,2020-12-25 23:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2208,2020-12-26 00:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2209,2020-12-26 01:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2210,2020-12-26 02:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2211,2020-12-26 03:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2212,2020-12-26 04:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2213,2020-12-26 05:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2214,2020-12-26 06:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2215,2020-12-26 07:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2216,2020-12-26 08:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2217,2020-12-26 09:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2218,2020-12-26 10:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2219,2020-12-26 11:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2220,2020-12-26 12:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2221,2020-12-26 13:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2222,2020-12-26 14:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2223,2020-12-26 15:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2224,2020-12-26 16:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2225,2020-12-26 17:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2226,2020-12-26 18:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2227,2020-12-26 19:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2228,2020-12-26 20:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2229,2020-12-26 21:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2230,2020-12-26 22:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2231,2020-12-26 23:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2232,2020-12-27 00:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2233,2020-12-27 01:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2234,2020-12-27 02:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2235,2020-12-27 03:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
2236,2020-12-27 04:00:00,1099.07,1102.66,1102.81,1100.03,-0.23
